"date","Port1_SM","Port2_SM","Port3_SM","Port4_SM","Port5_SM"
"2017-06-07 21:10:00",0.15309013426303864,0.20437708497047424,0.25354084372520447,0.19870251417160034,nan
"2017-06-07 21:20:00",0.15309013426303864,0.20400108397006989,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 21:30:00",0.15309013426303864,0.20400108397006989,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 21:40:00",0.15309013426303864,0.20400108397006989,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 21:50:00",0.15309013426303864,0.20400108397006989,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 22:00:00",0.15267007052898407,0.20362475514411926,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 22:10:00",0.15267007052898407,0.20362475514411926,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 22:20:00",0.15224964916706085,0.20362475514411926,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 22:30:00",0.15224964916706085,0.20362475514411926,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 22:40:00",0.15182888507843018,0.20362475514411926,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 22:50:00",0.15182888507843018,0.20362475514411926,0.2532084584236145,0.19870251417160034,nan
"2017-06-07 23:00:00",0.15182888507843018,0.20362475514411926,0.2532084584236145,0.19832156598567963,nan
"2017-06-07 23:10:00",0.15140776336193085,0.20362475514411926,0.2532084584236145,0.19832156598567963,nan
"2017-06-07 23:20:00",0.15182888507843018,0.20362475514411926,0.2532084584236145,0.19832156598567963,nan
"2017-06-07 23:30:00",0.15140776336193085,0.20362475514411926,0.2532084584236145,0.19832156598567963,nan
"2017-06-07 23:40:00",0.15140776336193085,0.20324809849262238,0.2532084584236145,0.19832156598567963,nan
"2017-06-07 23:50:00",0.15098626911640167,0.20324809849262238,0.2525428235530853,0.19832156598567963,nan
"2017-06-08 00:00:00",0.15056443214416504,0.20324809849262238,0.25287580490112305,0.19832156598567963,nan
"2017-06-08 00:10:00",0.15056443214416504,0.20324809849262238,0.2525428235530853,0.19832156598567963,nan
"2017-06-08 00:20:00",0.15056443214416504,0.20324809849262238,0.2525428235530853,0.19832156598567963,nan
"2017-06-08 00:30:00",0.15056443214416504,0.20324809849262238,0.2525428235530853,0.19794028997421265,nan
"2017-06-08 00:40:00",0.15056443214416504,0.20324809849262238,0.25287580490112305,0.19794028997421265,nan
"2017-06-08 00:50:00",0.15014225244522095,0.20324809849262238,0.2525428235530853,0.19794028997421265,nan
"2017-06-08 01:00:00",0.15014225244522095,0.20324809849262238,0.25220954418182373,0.19794028997421265,nan
"2017-06-08 01:10:00",0.15014225244522095,0.20324809849262238,0.25220954418182373,0.19794028997421265,nan
"2017-06-08 01:20:00",0.15014225244522095,0.20324809849262238,0.25187599658966064,0.19794028997421265,nan
"2017-06-08 01:30:00",0.15014225244522095,0.20287111401557922,0.25187599658966064,0.1975586712360382,nan
"2017-06-08 01:40:00",0.15014225244522095,0.20287111401557922,0.25187599658966064,0.19794028997421265,nan
"2017-06-08 01:50:00",0.15014225244522095,0.20287111401557922,0.25187599658966064,0.1975586712360382,nan
"2017-06-08 02:00:00",0.149719700217247,0.2024938017129898,0.25187599658966064,0.1975586712360382,nan
"2017-06-08 02:10:00",0.149719700217247,0.20211616158485413,0.2515421211719513,0.1975586712360382,nan
"2017-06-08 02:20:00",0.149719700217247,0.20211616158485413,0.2515421211719513,0.1975586712360382,nan
"2017-06-08 02:30:00",0.14929679036140442,0.201738178730011,0.25120794773101807,0.1975586712360382,nan
"2017-06-08 02:40:00",0.14929679036140442,0.201738178730011,0.25087347626686096,0.1975586712360382,nan
"2017-06-08 02:50:00",0.14887352287769318,0.201738178730011,0.25087347626686096,0.1975586712360382,nan
"2017-06-08 03:00:00",0.14887352287769318,0.201738178730011,0.25087347626686096,0.1975586712360382,nan
"2017-06-08 03:10:00",0.14887352287769318,0.201738178730011,0.25087347626686096,0.1975586712360382,nan
"2017-06-08 03:20:00",0.14887352287769318,0.201738178730011,0.25087347626686096,0.1971767395734787,nan
"2017-06-08 03:30:00",0.14887352287769318,0.201738178730011,0.25053870677948,0.1964118480682373,nan
"2017-06-08 03:40:00",0.14887352287769318,0.201738178730011,0.25020360946655273,0.1964118480682373,nan
"2017-06-08 03:50:00",0.14887352287769318,0.201738178730011,0.2495325654745102,0.1964118480682373,nan
"2017-06-08 04:00:00",0.14887352287769318,0.201738178730011,0.2495325654745102,0.1964118480682373,nan
"2017-06-08 04:10:00",0.14887352287769318,0.201738178730011,0.2495325654745102,0.1964118480682373,nan
"2017-06-08 04:20:00",0.14887352287769318,0.20135988295078278,0.2495325654745102,0.1964118480682373,nan
"2017-06-08 04:30:00",0.14887352287769318,0.2009812444448471,0.2491965889930725,0.1964118480682373,nan
"2017-06-08 04:40:00",0.14887352287769318,0.2009812444448471,0.24886031448841095,0.1964118480682373,nan
"2017-06-08 04:50:00",0.14887352287769318,0.20060229301452637,0.24852372705936432,0.1964118480682373,nan
"2017-06-08 05:00:00",0.14887352287769318,0.20060229301452637,0.24852372705936432,0.1960289180278778,nan
"2017-06-08 05:10:00",0.14887352287769318,0.20022299885749817,0.2481868416070938,0.1960289180278778,nan
"2017-06-08 05:20:00",0.14887352287769318,0.20022299885749817,0.2481868416070938,0.19564564526081085,nan
"2017-06-08 05:30:00",0.14887352287769318,0.20022299885749817,0.2481868416070938,0.19564564526081085,nan
"2017-06-08 05:40:00",0.14887352287769318,0.20022299885749817,0.24751216173171997,0.19564564526081085,nan
"2017-06-08 05:50:00",0.14844991266727448,0.20022299885749817,0.24717436730861664,0.19526204466819763,nan
"2017-06-08 06:00:00",0.14844991266727448,0.20022299885749817,0.24717436730861664,0.19526204466819763,nan
"2017-06-08 06:10:00",0.14844991266727448,0.20022299885749817,0.24717436730861664,0.19526204466819763,nan
"2017-06-08 06:20:00",0.14844991266727448,0.1998433619737625,0.24717436730861664,0.19526204466819763,nan
"2017-06-08 06:30:00",0.14844991266727448,0.1998433619737625,0.24751216173171997,0.19526204466819763,nan
"2017-06-08 06:40:00",0.14844991266727448,0.1998433619737625,0.2481868416070938,0.19526204466819763,nan
"2017-06-08 06:50:00",0.14844991266727448,0.1998433619737625,0.2481868416070938,0.19526204466819763,nan
"2017-06-08 07:00:00",0.14887352287769318,0.1998433619737625,0.2481868416070938,0.19526204466819763,nan
"2017-06-08 07:10:00",0.14887352287769318,0.1998433619737625,0.2481868416070938,0.19526204466819763,nan
"2017-06-08 07:20:00",0.14887352287769318,0.1998433619737625,0.24852372705936432,0.19526204466819763,nan
"2017-06-08 07:30:00",0.14887352287769318,0.1998433619737625,0.2491965889930725,0.19526204466819763,nan
"2017-06-08 07:40:00",0.14887352287769318,0.1998433619737625,0.2495325654745102,0.19526204466819763,nan
"2017-06-08 07:50:00",0.14887352287769318,0.1998433619737625,0.2495325654745102,0.19526204466819763,nan
"2017-06-08 08:00:00",0.14929679036140442,0.1998433619737625,0.2495325654745102,0.19526204466819763,nan
"2017-06-08 08:10:00",0.149719700217247,0.1998433619737625,0.249868243932724,0.19526204466819763,nan
"2017-06-08 08:20:00",0.15014225244522095,0.1998433619737625,0.25020360946655273,0.19526204466819763,nan
"2017-06-08 08:30:00",0.15014225244522095,0.1998433619737625,0.25053870677948,0.19526204466819763,nan
"2017-06-08 08:40:00",0.15056443214416504,0.20022299885749817,0.25053870677948,0.19526204466819763,nan
"2017-06-08 08:50:00",0.15140776336193085,0.20022299885749817,0.25087347626686096,0.19526204466819763,nan
"2017-06-08 09:00:00",0.15182888507843018,0.2009812444448471,0.25087347626686096,0.19526204466819763,nan
"2017-06-08 09:10:00",0.15224964916706085,0.2009812444448471,0.25087347626686096,0.19526204466819763,nan
"2017-06-08 09:20:00",0.15309013426303864,0.20135988295078278,0.25120794773101807,0.19526204466819763,nan
"2017-06-08 09:30:00",0.15309013426303864,0.201738178730011,0.2515421211719513,0.19526204466819763,nan
"2017-06-08 09:40:00",0.1539291888475418,0.201738178730011,0.25187599658966064,0.19564564526081085,nan
"2017-06-08 09:50:00",0.15476682782173157,0.20211616158485413,0.25187599658966064,0.19564564526081085,nan
"2017-06-08 10:00:00",0.15476682782173157,0.2024938017129898,0.25187599658966064,0.1960289180278778,nan
"2017-06-08 10:10:00",0.15518511831760406,0.20324809849262238,0.25220954418182373,0.1964118480682373,nan
"2017-06-08 10:20:00",0.1556030511856079,0.20324809849262238,0.25220954418182373,0.1964118480682373,nan
"2017-06-08 10:30:00",0.1560206264257431,0.20362475514411926,0.2525428235530853,0.1964118480682373,nan
"2017-06-08 10:40:00",0.1560206264257431,0.20362475514411926,0.2525428235530853,0.1964118480682373,nan
"2017-06-08 10:50:00",0.15643785893917084,0.20437708497047424,0.25287580490112305,0.1964118480682373,nan
"2017-06-08 11:00:00",0.15685473382472992,0.20475275814533234,0.2532084584236145,0.1964118480682373,nan
"2017-06-08 11:10:00",0.15727125108242035,0.20512810349464417,0.2532084584236145,0.1964118480682373,nan
"2017-06-08 11:20:00",0.15727125108242035,0.20512810349464417,0.2532084584236145,0.19679446518421173,nan
"2017-06-08 11:30:00",0.15768742561340332,0.20512810349464417,0.25354084372520447,0.19679446518421173,nan
"2017-06-08 11:40:00",0.15768742561340332,0.20550312101840973,0.25387290120124817,0.1971767395734787,nan
"2017-06-08 11:50:00",0.15810324251651764,0.20587781071662903,0.25387290120124817,0.1971767395734787,nan
"2017-06-08 12:00:00",0.15810324251651764,0.20625217258930206,0.254204660654068,0.1975586712360382,nan
"2017-06-08 12:10:00",0.1585187017917633,0.20662620663642883,0.254204660654068,0.1975586712360382,nan
"2017-06-08 12:20:00",0.1585187017917633,0.20662620663642883,0.25453615188598633,0.1975586712360382,nan
"2017-06-08 12:30:00",0.1585187017917633,0.20699991285800934,0.25453615188598633,0.19794028997421265,nan
"2017-06-08 12:40:00",0.1585187017917633,0.20699991285800934,0.25453615188598633,0.19832156598567963,nan
"2017-06-08 12:50:00",0.1585187017917633,0.20699991285800934,0.25453615188598633,0.19832156598567963,nan
"2017-06-08 13:00:00",0.15810324251651764,0.20699991285800934,0.2548673152923584,0.19870251417160034,nan
"2017-06-08 13:10:00",0.1585187017917633,0.20699991285800934,0.2551981806755066,0.19870251417160034,nan
"2017-06-08 13:20:00",0.1589338183403015,0.20737330615520477,0.2551981806755066,0.1990831345319748,nan
"2017-06-08 13:30:00",0.1585187017917633,0.20737330615520477,0.2551981806755066,0.1990831345319748,nan
"2017-06-08 13:40:00",0.1589338183403015,0.20774635672569275,0.2551981806755066,0.1990831345319748,nan
"2017-06-08 13:50:00",0.1589338183403015,0.20811907947063446,0.2555287778377533,0.1990831345319748,nan
"2017-06-08 14:00:00",0.1589338183403015,0.2084914892911911,0.2551981806755066,0.1990831345319748,nan
"2017-06-08 14:10:00",0.15934857726097107,0.2084914892911911,0.25585904717445374,0.19946341216564178,nan
"2017-06-08 14:20:00",0.15934857726097107,0.20886355638504028,0.25585904717445374,0.1998433619737625,nan
"2017-06-08 14:30:00",0.15934857726097107,0.2092353105545044,0.25585904717445374,0.20022299885749817,nan
"2017-06-08 14:40:00",0.15976297855377197,0.20960673689842224,0.25585904717445374,0.20022299885749817,nan
"2017-06-08 14:50:00",0.15934857726097107,0.20997783541679382,0.2561890184879303,0.20022299885749817,nan
"2017-06-08 15:00:00",0.15976297855377197,0.20997783541679382,0.2561890184879303,0.20060229301452637,nan
"2017-06-08 15:10:00",0.15976297855377197,0.21034862101078033,0.25651872158050537,0.2009812444448471,nan
"2017-06-08 15:20:00",0.15976297855377197,0.21034862101078033,0.2568480968475342,0.2009812444448471,nan
"2017-06-08 15:30:00",0.15976297855377197,0.21034862101078033,0.25651872158050537,0.20135988295078278,nan
"2017-06-08 15:40:00",0.16017703711986542,0.21034862101078033,0.2568480968475342,0.20135988295078278,nan
"2017-06-08 15:50:00",0.15976297855377197,0.21034862101078033,0.2568480968475342,0.20135988295078278,nan
"2017-06-08 16:00:00",0.15976297855377197,0.21034862101078033,0.2568480968475342,0.20135988295078278,nan
"2017-06-08 16:10:00",0.15976297855377197,0.21034862101078033,0.2568480968475342,0.201738178730011,nan
"2017-06-08 16:20:00",0.16017703711986542,0.21034862101078033,0.2568480968475342,0.201738178730011,nan
"2017-06-08 16:30:00",0.16017703711986542,0.21034862101078033,0.2571771740913391,0.20211616158485413,nan
"2017-06-08 16:40:00",0.16017703711986542,0.21034862101078033,0.25750598311424255,0.2024938017129898,nan
"2017-06-08 16:50:00",0.15976297855377197,0.21034862101078033,0.25750598311424255,0.2024938017129898,nan
"2017-06-08 17:00:00",0.15976297855377197,0.21034862101078033,0.25783446431159973,0.2024938017129898,nan
"2017-06-08 17:10:00",0.15934857726097107,0.21034862101078033,0.25816264748573303,0.2024938017129898,nan
"2017-06-08 17:20:00",0.15934857726097107,0.21034862101078033,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 17:30:00",0.1589338183403015,0.21034862101078033,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 17:40:00",0.1589338183403015,0.21034862101078033,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 17:50:00",0.1585187017917633,0.20997783541679382,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 18:00:00",0.1585187017917633,0.20997783541679382,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 18:10:00",0.1585187017917633,0.20960673689842224,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 18:20:00",0.15810324251651764,0.20960673689842224,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 18:30:00",0.15810324251651764,0.2092353105545044,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 18:40:00",0.15810324251651764,0.2092353105545044,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 18:50:00",0.15810324251651764,0.20886355638504028,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 19:00:00",0.15768742561340332,0.20886355638504028,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 19:10:00",0.15768742561340332,0.20886355638504028,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 19:20:00",0.15727125108242035,0.2084914892911911,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 19:30:00",0.15685473382472992,0.2084914892911911,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 19:40:00",0.15685473382472992,0.2084914892911911,0.25816264748573303,0.20287111401557922,nan
"2017-06-08 19:50:00",0.15643785893917084,0.20811907947063446,0.25783446431159973,0.20287111401557922,nan
"2017-06-08 20:00:00",0.1560206264257431,0.20774635672569275,0.25783446431159973,0.20287111401557922,nan
"2017-06-08 20:10:00",0.1556030511856079,0.20737330615520477,0.25783446431159973,0.2024938017129898,nan
"2017-06-08 20:20:00",0.15518511831760406,0.20699991285800934,0.25783446431159973,0.2024938017129898,nan
"2017-06-08 20:30:00",0.15476682782173157,0.20699991285800934,0.25783446431159973,0.2024938017129898,nan
"2017-06-08 20:40:00",0.15434817969799042,0.20699991285800934,0.25750598311424255,0.2024938017129898,nan
"2017-06-08 20:50:00",0.15434817969799042,0.20662620663642883,0.25750598311424255,0.2024938017129898,nan
"2017-06-08 21:00:00",0.1539291888475418,0.20625217258930206,0.25750598311424255,0.2024938017129898,nan
"2017-06-08 21:10:00",0.15350984036922455,0.20587781071662903,0.25750598311424255,0.20211616158485413,nan
"2017-06-08 21:20:00",0.15309013426303864,0.20550312101840973,0.25750598311424255,0.20211616158485413,nan
"2017-06-08 21:30:00",0.15309013426303864,0.20512810349464417,0.2571771740913391,0.201738178730011,nan
"2017-06-08 21:40:00",0.15309013426303864,0.20512810349464417,0.2571771740913391,0.201738178730011,nan
"2017-06-08 21:50:00",0.15267007052898407,0.20512810349464417,0.2568480968475342,0.20135988295078278,nan
"2017-06-08 22:00:00",0.15224964916706085,0.20475275814533234,0.2568480968475342,0.20135988295078278,nan
"2017-06-08 22:10:00",0.15182888507843018,0.20437708497047424,0.2561890184879303,0.20135988295078278,nan
"2017-06-08 22:20:00",0.15182888507843018,0.20362475514411926,0.25585904717445374,0.20135988295078278,nan
"2017-06-08 22:30:00",0.15182888507843018,0.20362475514411926,0.25585904717445374,0.2009812444448471,nan
"2017-06-08 22:40:00",0.15140776336193085,0.20362475514411926,0.2555287778377533,0.20060229301452637,nan
"2017-06-08 22:50:00",0.15098626911640167,0.20362475514411926,0.2551981806755066,0.20060229301452637,nan
"2017-06-08 23:00:00",0.15056443214416504,0.20324809849262238,0.2548673152923584,0.20022299885749817,nan
"2017-06-08 23:10:00",0.15056443214416504,0.20324809849262238,0.25453615188598633,0.20022299885749817,nan
"2017-06-08 23:20:00",0.15014225244522095,0.20324809849262238,0.25453615188598633,0.20022299885749817,nan
"2017-06-08 23:30:00",0.15014225244522095,0.20287111401557922,0.254204660654068,0.20022299885749817,nan
"2017-06-08 23:40:00",0.15014225244522095,0.20287111401557922,0.25387290120124817,0.20022299885749817,nan
"2017-06-08 23:50:00",0.149719700217247,0.2024938017129898,0.25387290120124817,0.1998433619737625,nan
"2017-06-09 00:00:00",0.14929679036140442,0.2024938017129898,0.25354084372520447,0.19946341216564178,nan
"2017-06-09 00:10:00",0.14887352287769318,0.2024938017129898,0.2532084584236145,0.19946341216564178,nan
"2017-06-09 00:20:00",0.14887352287769318,0.20211616158485413,0.2532084584236145,0.19946341216564178,nan
"2017-06-09 00:30:00",0.14887352287769318,0.201738178730011,0.2532084584236145,0.1990831345319748,nan
"2017-06-09 00:40:00",0.14887352287769318,0.201738178730011,0.2532084584236145,0.1990831345319748,nan
"2017-06-09 00:50:00",0.14887352287769318,0.201738178730011,0.25287580490112305,0.1990831345319748,nan
"2017-06-09 01:00:00",0.14844991266727448,0.201738178730011,0.25287580490112305,0.1990831345319748,nan
"2017-06-09 01:10:00",0.14802592992782593,0.201738178730011,0.25220954418182373,0.1990831345319748,nan
"2017-06-09 01:20:00",0.14760160446166992,0.201738178730011,0.25220954418182373,0.1990831345319748,nan
"2017-06-09 01:30:00",0.14760160446166992,0.201738178730011,0.25220954418182373,0.19870251417160034,nan
"2017-06-09 01:40:00",0.14760160446166992,0.20135988295078278,0.25220954418182373,0.19870251417160034,nan
"2017-06-09 01:50:00",0.14760160446166992,0.20135988295078278,0.25187599658966064,0.19870251417160034,nan
"2017-06-09 02:00:00",0.14760160446166992,0.2009812444448471,0.25187599658966064,0.19870251417160034,nan
"2017-06-09 02:10:00",0.14717690646648407,0.2009812444448471,0.25187599658966064,0.19832156598567963,nan
"2017-06-09 02:20:00",0.14717690646648407,0.20060229301452637,0.25187599658966064,0.19794028997421265,nan
"2017-06-09 02:30:00",0.14675186574459076,0.20060229301452637,0.2515421211719513,0.19794028997421265,nan
"2017-06-09 02:40:00",0.14675186574459076,0.20022299885749817,0.2515421211719513,0.19794028997421265,nan
"2017-06-09 02:50:00",0.14675186574459076,0.20022299885749817,0.25120794773101807,0.19794028997421265,nan
"2017-06-09 03:00:00",0.1463264524936676,0.20022299885749817,0.25087347626686096,0.1975586712360382,nan
"2017-06-09 03:10:00",0.1463264524936676,0.1998433619737625,0.25087347626686096,0.1975586712360382,nan
"2017-06-09 03:20:00",0.1463264524936676,0.1998433619737625,0.25087347626686096,0.1975586712360382,nan
"2017-06-09 03:30:00",0.145900696516037,0.1998433619737625,0.25053870677948,0.1975586712360382,nan
"2017-06-09 03:40:00",0.145900696516037,0.1998433619737625,0.25053870677948,0.1975586712360382,nan
"2017-06-09 03:50:00",0.145900696516037,0.1998433619737625,0.25020360946655273,0.1975586712360382,nan
"2017-06-09 04:00:00",0.145900696516037,0.1998433619737625,0.249868243932724,0.1975586712360382,nan
"2017-06-09 04:10:00",0.145900696516037,0.1998433619737625,0.249868243932724,0.1975586712360382,nan
"2017-06-09 04:20:00",0.145900696516037,0.1998433619737625,0.2495325654745102,0.1971767395734787,nan
"2017-06-09 04:30:00",0.14547456800937653,0.1998433619737625,0.2495325654745102,0.1971767395734787,nan
"2017-06-09 04:40:00",0.14547456800937653,0.19946341216564178,0.2495325654745102,0.1971767395734787,nan
"2017-06-09 04:50:00",0.14547456800937653,0.19946341216564178,0.2495325654745102,0.19679446518421173,nan
"2017-06-09 05:00:00",0.1450480818748474,0.1990831345319748,0.2495325654745102,0.19679446518421173,nan
"2017-06-09 05:10:00",0.1450480818748474,0.1990831345319748,0.2491965889930725,0.1964118480682373,nan
"2017-06-09 05:20:00",0.1450480818748474,0.19870251417160034,0.24886031448841095,0.1964118480682373,nan
"2017-06-09 05:30:00",0.14462125301361084,0.19832156598567963,0.2481868416070938,0.1964118480682373,nan
"2017-06-09 05:40:00",0.14462125301361084,0.19832156598567963,0.24751216173171997,0.1964118480682373,nan
"2017-06-09 05:50:00",0.14462125301361084,0.19832156598567963,0.24717436730861664,0.1964118480682373,nan
"2017-06-09 06:00:00",0.14462125301361084,0.19832156598567963,0.24717436730861664,0.1964118480682373,nan
"2017-06-09 06:10:00",0.14462125301361084,0.19832156598567963,0.24717436730861664,0.1964118480682373,nan
"2017-06-09 06:20:00",0.14462125301361084,0.19832156598567963,0.24751216173171997,0.1964118480682373,nan
"2017-06-09 06:30:00",0.14462125301361084,0.19832156598567963,0.2481868416070938,0.19564564526081085,nan
"2017-06-09 06:40:00",0.14462125301361084,0.19832156598567963,0.24852372705936432,0.19564564526081085,nan
"2017-06-09 06:50:00",0.14462125301361084,0.19832156598567963,0.24886031448841095,0.19526204466819763,nan
"2017-06-09 07:00:00",0.14462125301361084,0.19832156598567963,0.2491965889930725,0.19526204466819763,nan
"2017-06-09 07:10:00",0.14462125301361084,0.19832156598567963,0.2495325654745102,0.19526204466819763,nan
"2017-06-09 07:20:00",0.14462125301361084,0.19832156598567963,0.2495325654745102,0.19526204466819763,nan
"2017-06-09 07:30:00",0.1450480818748474,0.19832156598567963,0.2495325654745102,0.19526204466819763,nan
"2017-06-09 07:40:00",0.14547456800937653,0.19832156598567963,0.2495325654745102,0.19526204466819763,nan
"2017-06-09 07:50:00",0.14547456800937653,0.19832156598567963,0.249868243932724,0.19526204466819763,nan
"2017-06-09 08:00:00",0.145900696516037,0.19832156598567963,0.249868243932724,0.19526204466819763,nan
"2017-06-09 08:10:00",0.145900696516037,0.19832156598567963,0.25020360946655273,0.19526204466819763,nan
"2017-06-09 08:20:00",0.1463264524936676,0.19832156598567963,0.25053870677948,0.19526204466819763,nan
"2017-06-09 08:30:00",0.14675186574459076,0.19832156598567963,0.25053870677948,0.19526204466819763,nan
"2017-06-09 08:40:00",0.14717690646648407,0.19832156598567963,0.25053870677948,0.19526204466819763,nan
"2017-06-09 08:50:00",0.14760160446166992,0.1990831345319748,0.25053870677948,0.19526204466819763,nan
"2017-06-09 09:00:00",0.14802592992782593,0.1990831345319748,0.25053870677948,0.19526204466819763,nan
"2017-06-09 09:10:00",0.14887352287769318,0.1998433619737625,0.25053870677948,0.19526204466819763,nan
"2017-06-09 09:20:00",0.14887352287769318,0.1998433619737625,0.25053870677948,0.19564564526081085,nan
"2017-06-09 09:30:00",0.149719700217247,0.1998433619737625,0.25053870677948,0.19564564526081085,nan
"2017-06-09 09:40:00",0.15014225244522095,0.1998433619737625,0.25053870677948,0.1960289180278778,nan
"2017-06-09 09:50:00",0.15056443214416504,0.20022299885749817,0.25053870677948,0.1960289180278778,nan
"2017-06-09 10:00:00",0.15098626911640167,0.20060229301452637,0.25053870677948,0.1960289180278778,nan
"2017-06-09 10:10:00",0.15182888507843018,0.20135988295078278,0.25053870677948,0.1960289180278778,nan
"2017-06-09 10:20:00",0.15182888507843018,0.20135988295078278,0.25087347626686096,0.1960289180278778,nan
"2017-06-09 10:30:00",0.15267007052898407,0.201738178730011,0.25087347626686096,0.1960289180278778,nan
"2017-06-09 10:40:00",0.15309013426303864,0.201738178730011,0.25087347626686096,0.1964118480682373,nan
"2017-06-09 10:50:00",0.15309013426303864,0.20211616158485413,0.25120794773101807,0.1960289180278778,nan
"2017-06-09 11:00:00",0.15350984036922455,0.2024938017129898,0.25120794773101807,0.1964118480682373,nan
"2017-06-09 11:10:00",0.15434817969799042,0.20287111401557922,0.2515421211719513,0.1964118480682373,nan
"2017-06-09 11:20:00",0.15476682782173157,0.20324809849262238,0.25187599658966064,0.1964118480682373,nan
"2017-06-09 11:30:00",0.15476682782173157,0.20362475514411926,0.25187599658966064,0.1964118480682373,nan
